Gender,Race,Age,VisaStatus,VisaLabel,EducationLevel,EducationLabel,UniversityTier,CS_Degree,YearsExperience,AlgorithmSkill,SystemDesignSkill,NumLanguages,GitHubScore,PastCompanyTier,PastCompanyLabel,EthnicNameSignal,HasReferral,LinkedInScore,InterviewerType,ResumeScore,TechInterviewScore,CultureFitScore,OverallInterviewScore,HireProbability,Hired,TotalBiasEffect
Male,White,29,0,Citizen,1,Bachelor,2,1,8.5,51.8,70.1,4,4.4,3,Average Company,0,1,71.3,1,90.7,45.1,50.1,58.5,0.661,0,0.27
Male,Asian,27,1,Green Card,2,Master,3,1,0.6,62.3,31.5,3,21.1,4,No Experience,1,0,71.3,1,63.8,34.8,78.3,59.4,0.2891,0,0.2
Female,Hispanic,41,3,Needs Sponsorship,1,Bachelor,3,0,3.4,46.7,33.3,2,19.1,1,FAANG,1,0,69.5,0,64.9,29.9,67.9,53.9,0.2625,0,-0.69
Female,Black,40,2,H1B,1,Bachelor,3,0,8.8,70.2,79.0,5,22.7,3,Average Company,0,0,47.7,2,67.7,42.1,28.1,42.9,0.1465,0,-0.46
Male,Asian,41,0,Citizen,2,Master,3,1,6.9,74.5,43.4,5,9.4,1,FAANG,0,0,50.5,1,99.5,37.5,50.7,58.3,0.6846,1,0.2
Female,Hispanic,37,0,Citizen,1,Bachelor,3,1,3.2,15.5,39.0,5,22.3,3,Average Company,1,0,46.4,1,39.2,12.7,46.5,32.8,0.0622,0,-0.24
Male,Black,33,0,Citizen,4,Self-taught/Bootcamp,4,1,4.4,52.8,50.8,2,3.9,2,Well-known Tech,1,0,81.8,0,76.2,23.3,73.6,56.6,0.3014,0,-0.03
Female,Asian,25,1,Green Card,2,Master,3,1,1.5,68.3,54.0,2,2.2,4,No Experience,1,0,73.8,1,48.7,50.3,74.6,59.6,0.3908,0,0.05
Male,Asian,41,0,Citizen,3,PhD,3,1,12.2,73.2,70.5,3,46.2,2,Well-known Tech,1,1,81.1,2,100.0,57.8,65.2,71.3,0.8207,1,0.2
Male,White,34,0,Citizen,2,Master,2,1,0.1,60.0,22.3,2,28.3,4,No Experience,0,0,73.2,2,57.6,45.4,55.0,52.3,0.3221,0,0.27
Male,Black,23,0,Citizen,2,Master,2,0,2.0,33.8,46.3,5,16.7,3,Average Company,1,0,92.4,0,56.0,18.8,53.8,42.1,0.1728,1,-0.03
Male,Asian,25,0,Citizen,2,Master,2,1,2.3,63.9,31.3,5,53.1,2,Well-known Tech,1,0,70.3,2,54.1,48.6,93.1,67.8,0.6208,1,0.2
Male,White,23,1,Green Card,1,Bachelor,2,1,6.7,75.7,32.5,3,4.3,3,Average Company,0,0,92.3,0,77.8,46.1,57.0,58.4,0.4458,0,0.27
Male,Asian,21,1,Green Card,2,Master,2,1,2.9,43.2,31.0,4,27.4,3,Average Company,1,0,70.0,0,65.1,32.1,56.9,50.3,0.2686,0,0.2
Male,Black,34,0,Citizen,2,Master,2,1,8.8,70.6,74.1,7,28.5,3,Average Company,1,0,70.1,0,99.3,67.2,58.7,71.8,0.6803,1,-0.03
Female,White,23,0,Citizen,2,Master,3,1,1.5,42.7,49.6,2,2.3,3,Average Company,0,0,87.8,2,56.5,27.8,43.1,41.1,0.1687,0,0.12
Male,Black,26,2,H1B,2,Master,2,1,0.9,57.3,58.2,2,32.4,4,No Experience,0,0,70.9,2,57.3,43.8,50.7,49.9,0.2613,0,-0.11
Male,White,32,0,Citizen,2,Master,3,0,1.3,25.3,18.4,5,19.3,2,Well-known Tech,0,1,80.5,0,56.5,24.9,70.5,51.1,0.4411,0,0.27
Male,Asian,30,2,H1B,1,Bachelor,3,1,0.9,38.0,25.1,2,11.4,4,No Experience,1,1,56.8,2,48.2,13.0,53.1,37.8,0.13,0,0.12
Female,White,27,1,Green Card,1,Bachelor,3,0,1.9,54.5,42.6,1,27.5,3,Average Company,0,0,84.1,2,38.6,50.2,62.2,52.1,0.2613,0,0.12
Male,Hispanic,42,0,Citizen,4,Self-taught/Bootcamp,4,1,1.3,39.9,40.4,3,32.7,3,Average Company,1,0,92.3,1,29.7,27.0,64.7,42.7,0.1344,1,0.03
Male,Black,21,0,Citizen,2,Master,2,1,4.3,59.0,38.0,5,29.5,3,Average Company,1,0,87.0,1,69.9,39.7,46.2,49.9,0.2823,0,-0.03
Male,Asian,21,1,Green Card,1,Bachelor,2,0,0.1,57.3,18.2,3,55.4,4,No Experience,1,1,84.0,1,48.2,36.4,64.8,50.7,0.2686,0,0.2
Male,Hispanic,35,3,Needs Sponsorship,2,Master,3,1,3.2,62.4,51.4,5,13.0,3,Average Company,0,1,46.7,2,72.2,27.5,46.5,46.3,0.2907,0,-0.27
Male,White,27,0,Citizen,1,Bachelor,3,1,2.2,58.0,30.5,1,9.3,3,Average Company,0,1,67.4,1,53.2,44.3,63.7,54.3,0.3302,0,0.27
Male,Asian,27,3,Needs Sponsorship,2,Master,2,1,1.8,37.6,51.1,7,28.3,2,Well-known Tech,0,0,76.2,1,64.2,42.3,62.9,56.0,0.3337,0,-0.1
Male,White,24,0,Citizen,2,Master,3,1,0.4,50.2,27.1,4,11.0,4,No Experience,0,0,90.9,1,55.7,37.6,59.5,50.9,0.2377,1,0.27
Male,Asian,34,2,H1B,1,Bachelor,2,0,5.8,43.2,44.9,2,20.1,3,Average Company,1,0,91.2,0,59.2,45.6,58.4,54.1,0.4176,1,0.12
Male,Black,33,0,Citizen,2,Master,1,0,2.0,54.6,40.4,2,40.5,3,Average Company,1,0,84.1,1,49.1,46.6,80.2,60.7,0.3388,0,-0.03
Male,Hispanic,32,2,H1B,1,Bachelor,2,1,12.7,65.1,61.8,4,28.4,3,Average Company,1,0,95.5,1,86.4,50.9,59.7,63.3,0.6053,0,-0.05
Male,Asian,27,2,H1B,1,Bachelor,3,1,13.5,63.9,65.4,5,8.8,2,Well-known Tech,1,1,88.3,2,100.0,59.1,61.6,70.3,0.7156,0,0.12
Female,White,26,0,Citizen,1,Bachelor,3,0,3.8,51.0,31.0,4,17.1,3,Average Company,0,0,57.6,1,52.5,27.6,46.7,41.5,0.197,0,0.12
Female,White,30,0,Citizen,2,Master,3,1,2.0,77.7,28.9,3,10.1,4,No Experience,0,0,62.8,1,56.1,48.2,58.3,54.2,0.3666,1,0.12
Male,Black,38,0,Citizen,2,Master,3,1,2.3,42.6,41.7,2,51.2,3,Average Company,1,0,65.5,1,52.3,28.8,61.4,47.7,0.2438,0,-0.03
Male,Black,42,0,Citizen,2,Master,3,1,1.5,55.0,41.6,3,7.7,3,Average Company,0,0,46.7,2,52.4,44.3,39.0,44.2,0.1763,0,-0.03
Male,White,39,0,Citizen,2,Master,2,1,5.2,49.9,39.1,3,33.2,1,FAANG,0,1,70.5,2,83.3,49.4,66.5,64.7,0.7021,1,0.27
Male,White,35,0,Citizen,1,Bachelor,2,1,3.4,87.4,39.4,3,40.6,2,Well-known Tech,0,0,74.2,1,83.1,75.1,63.9,72.7,0.6831,1,0.27
Male,Black,38,0,Citizen,2,Master,2,1,2.5,24.8,51.2,1,22.7,3,Average Company,0,1,61.7,1,58.4,30.7,60.0,49.3,0.3821,1,-0.03
Male,White,23,0,Citizen,1,Bachelor,2,1,3.3,32.8,27.3,4,50.8,3,Average Company,0,1,69.9,2,65.8,17.0,68.2,49.7,0.3989,0,0.27
Female,Asian,27,0,Citizen,1,Bachelor,2,0,0.6,24.1,32.4,3,11.7,4,No Experience,1,0,90.9,2,32.6,20.2,44.7,33.1,0.0833,0,0.05
Female,Asian,35,1,Green Card,2,Master,3,0,4.9,70.4,56.7,4,7.7,3,Average Company,1,0,56.5,0,63.4,43.0,48.8,50.4,0.3141,0,0.05
Male,Asian,31,2,H1B,1,Bachelor,1,1,3.3,74.7,42.1,5,42.7,3,Average Company,0,1,63.7,0,78.1,58.5,64.5,65.8,0.6007,1,0.12
Male,White,34,0,Citizen,2,Master,3,1,4.3,64.8,41.4,2,14.2,2,Well-known Tech,0,1,58.1,2,86.8,42.2,63.4,61.8,0.6638,0,0.27
Female,White,38,0,Citizen,2,Master,2,1,1.5,58.1,30.4,2,31.4,4,No Experience,0,0,69.9,2,52.3,36.3,57.1,48.6,0.2753,0,0.12
Female,Black,37,0,Citizen,1,Bachelor,3,1,6.1,53.7,38.5,5,12.8,2,Well-known Tech,0,1,92.3,0,80.5,57.6,50.3,60.4,0.3692,0,-0.38
Female,Hispanic,24,2,H1B,2,Master,2,1,2.9,56.4,77.5,4,42.2,3,Average Company,1,0,68.4,1,62.7,41.2,21.9,38.9,0.126,1,-0.32
Male,White,32,0,Citizen,1,Bachelor,2,1,0.5,63.0,29.8,1,52.3,4,No Experience,0,0,53.3,0,54.1,30.5,55.2,46.3,0.1718,0,0.27
Male,White,25,0,Citizen,2,Master,1,1,5.0,45.8,48.5,1,9.2,3,Average Company,0,0,80.9,2,78.5,53.9,75.5,68.7,0.6446,0,0.27
Male,White,26,2,H1B,2,Master,2,1,0.5,64.9,23.6,2,56.2,4,No Experience,0,0,18.7,1,74.0,34.6,44.9,48.6,0.3226,1,0.19
Male,Asian,21,2,H1B,2,Master,3,1,0.3,26.6,55.8,2,10.2,4,No Experience,1,0,71.6,0,57.3,30.0,61.4,49.4,0.2668,0,0.12
Male,Black,32,2,H1B,1,Bachelor,2,1,6.1,68.6,40.4,3,16.5,2,Well-known Tech,0,0,79.2,1,77.3,50.0,50.1,56.9,0.5007,1,-0.11
Male,White,21,0,Citizen,1,Bachelor,1,1,2.9,34.0,29.2,3,56.4,1,FAANG,0,1,79.0,2,75.0,25.0,58.0,50.7,0.4924,1,0.27
Female,White,34,0,Citizen,1,Bachelor,3,1,0.1,32.8,35.6,1,12.9,4,No Experience,0,1,50.9,1,54.7,19.2,54.6,42.2,0.1503,0,0.12
Female,Asian,41,2,H1B,1,Bachelor,3,1,3.2,71.5,22.1,1,27.3,2,Well-known Tech,1,0,87.5,1,50.2,51.7,33.2,43.9,0.171,0,-0.18
Male,White,35,0,Citizen,4,Self-taught/Bootcamp,4,1,10.2,35.4,55.9,4,42.7,2,Well-known Tech,0,1,64.3,1,78.2,32.6,84.5,64.7,0.6975,1,0.27
Female,Asian,32,0,Citizen,2,Master,2,1,0.4,68.6,44.2,2,23.3,4,No Experience,0,0,91.0,2,71.5,39.8,63.3,57.1,0.2542,0,0.05
Male,Asian,42,2,H1B,1,Bachelor,3,0,1.9,38.9,40.6,2,47.8,2,Well-known Tech,1,1,42.5,1,54.3,42.8,51.2,49.0,0.3111,0,0.12
Female,Asian,34,0,Citizen,1,Bachelor,3,1,8.0,72.0,50.2,4,33.1,3,Average Company,1,0,74.2,2,57.7,60.9,52.2,56.6,0.4531,0,0.05
Male,Black,25,0,Citizen,1,Bachelor,3,0,1.3,46.5,27.2,4,13.8,3,Average Company,0,1,89.8,1,60.8,23.9,61.4,48.1,0.2643,1,-0.03
Male,Asian,32,0,Citizen,1,Bachelor,2,1,0.5,39.9,26.7,4,23.8,4,No Experience,0,0,51.9,2,38.4,34.8,55.0,43.8,0.2257,0,0.2
Male,Hispanic,45,1,Green Card,1,Bachelor,3,1,2.6,36.1,30.4,1,20.5,3,Average Company,0,1,63.7,0,58.3,24.1,65.3,49.2,0.2552,0,0.03
Male,White,24,0,Citizen,1,Bachelor,3,1,9.0,33.8,24.9,2,43.0,1,FAANG,0,0,70.3,1,79.9,23.1,100.0,68.0,0.7466,1,0.27
Male,White,22,0,Citizen,2,Master,3,0,1.8,35.2,47.6,2,19.2,3,Average Company,0,0,85.7,1,56.2,28.9,67.8,51.3,0.3061,1,0.27
Male,Asian,36,3,Needs Sponsorship,2,Master,2,0,8.1,47.3,57.0,4,52.3,4,No Experience,1,0,77.9,0,69.6,49.7,51.2,55.3,0.4323,1,-0.1
Female,White,30,0,Citizen,2,Master,3,1,0.5,37.4,50.9,1,9.9,4,No Experience,0,0,46.7,2,46.5,22.0,66.4,45.9,0.2045,1,0.12
Male,Hispanic,28,3,Needs Sponsorship,2,Master,2,1,2.4,67.6,47.7,2,19.6,3,Average Company,1,0,55.2,1,74.2,39.9,64.2,58.2,0.2552,0,-0.27
Male,White,23,0,Citizen,1,Bachelor,3,1,3.0,64.8,47.9,2,7.8,2,Well-known Tech,0,1,65.5,1,65.8,41.4,59.8,54.9,0.4922,1,0.27
Male,Hispanic,21,1,Green Card,1,Bachelor,1,1,2.3,52.1,31.5,4,16.1,3,Average Company,1,0,72.6,1,62.0,35.8,44.6,45.8,0.1156,0,0.03
Male,Black,21,0,Citizen,1,Bachelor,3,1,9.8,66.5,74.2,3,40.4,4,No Experience,1,1,60.8,0,91.0,76.1,73.3,78.7,0.7903,1,-0.03
Male,Asian,43,0,Citizen,2,Master,3,1,1.7,59.3,21.4,3,42.7,3,Average Company,0,1,60.8,1,62.1,56.4,46.4,53.8,0.4048,0,0.2
Female,White,31,1,Green Card,4,Self-taught/Bootcamp,4,0,9.0,64.9,74.8,3,62.7,3,Average Company,0,0,74.1,2,65.9,67.1,57.4,62.9,0.5142,1,0.12
Male,Hispanic,21,2,H1B,3,PhD,3,1,8.1,66.8,73.6,3,52.7,2,Well-known Tech,1,0,57.6,1,86.8,61.5,63.8,68.7,0.6761,1,-0.05
Male,White,40,0,Citizen,2,Master,2,1,6.8,73.8,36.6,3,24.9,3,Average Company,0,0,64.3,0,89.7,36.9,48.8,54.9,0.3485,0,0.27
Female,White,40,0,Citizen,2,Master,1,1,1.3,60.3,39.6,2,21.0,2,Well-known Tech,0,0,85.0,2,72.7,49.7,48.3,54.9,0.3573,0,0.12
Male,White,40,0,Citizen,4,Self-taught/Bootcamp,4,1,2.0,54.0,32.8,5,6.5,2,Well-known Tech,0,0,51.1,2,51.4,51.6,68.7,58.4,0.4229,1,0.27
Male,Hispanic,29,1,Green Card,2,Master,2,0,3.7,58.6,33.8,4,21.1,2,Well-known Tech,1,0,55.7,1,54.7,25.7,61.7,47.3,0.3258,1,0.03
Female,White,30,0,Citizen,3,PhD,2,1,0.7,60.1,47.4,3,16.0,4,No Experience,0,0,32.7,1,74.2,56.0,45.5,56.3,0.2845,0,0.12
Male,Asian,32,1,Green Card,2,Master,3,1,2.6,45.9,42.1,2,18.5,2,Well-known Tech,0,1,71.2,2,75.4,46.1,73.9,64.6,0.6137,1,0.2
Male,Asian,41,2,H1B,1,Bachelor,1,1,0.0,43.4,25.4,1,45.4,4,No Experience,0,1,43.3,2,53.7,29.5,52.3,44.7,0.2249,0,0.12
Female,Asian,28,0,Citizen,4,Self-taught/Bootcamp,4,0,1.1,47.9,40.3,2,25.8,2,Well-known Tech,1,1,53.3,1,28.8,33.6,47.3,37.9,0.1692,1,0.05
Male,Asian,26,2,H1B,1,Bachelor,1,1,9.2,47.8,45.5,4,6.8,2,Well-known Tech,1,0,86.7,0,64.0,35.5,60.0,52.4,0.391,1,0.12
Male,Black,36,0,Citizen,2,Master,2,1,0.0,53.7,36.3,3,43.7,4,No Experience,1,0,66.9,2,51.8,34.5,53.0,46.2,0.1644,0,-0.03
Female,Asian,40,2,H1B,1,Bachelor,2,0,2.1,39.3,33.0,1,12.1,3,Average Company,0,0,65.0,2,55.4,16.0,41.0,35.8,0.0918,0,-0.03
Male,Asian,31,0,Citizen,4,Self-taught/Bootcamp,4,1,11.9,79.5,88.0,1,48.2,4,No Experience,1,0,93.1,1,77.7,61.0,67.2,67.6,0.6555,0,0.2
Male,White,36,0,Citizen,1,Bachelor,3,1,7.0,47.1,57.4,5,62.9,3,Average Company,0,0,71.2,0,75.0,38.9,69.9,60.3,0.4762,1,0.27
Female,White,32,0,Citizen,1,Bachelor,2,1,0.7,38.9,24.6,2,40.7,4,No Experience,0,1,81.7,0,53.0,29.0,58.1,46.7,0.269,0,0.12
Female,White,30,0,Citizen,1,Bachelor,2,0,1.6,60.1,17.1,3,30.8,2,Well-known Tech,0,0,88.6,1,62.1,44.7,53.4,52.5,0.3341,1,0.12
Male,White,26,0,Citizen,2,Master,2,1,5.9,75.1,51.3,6,10.6,3,Average Company,0,1,60.6,0,88.9,44.1,48.3,57.0,0.5338,0,0.27
Male,White,23,0,Citizen,2,Master,1,1,3.6,47.2,40.7,8,20.1,3,Average Company,0,0,74.1,0,74.4,45.4,60.1,58.5,0.4212,0,0.27
Female,Black,27,0,Citizen,2,Master,2,1,7.2,57.5,61.1,3,54.5,3,Average Company,1,1,45.6,0,79.8,35.6,58.4,55.8,0.3405,0,-0.38
Female,Hispanic,25,0,Citizen,1,Bachelor,3,1,0.8,50.7,29.0,3,19.9,4,No Experience,1,0,54.4,0,40.6,28.1,62.1,44.8,0.1142,0,-0.24
Male,White,33,0,Citizen,1,Bachelor,3,0,2.1,52.7,26.7,3,73.0,2,Well-known Tech,0,0,69.1,1,57.6,44.8,60.3,54.2,0.308,1,0.27
Male,Asian,40,0,Citizen,2,Master,3,1,6.4,62.8,59.6,3,32.9,4,No Experience,0,1,84.4,1,94.9,50.7,66.4,68.0,0.6377,1,0.2
Male,Black,33,2,H1B,2,Master,2,1,2.4,48.6,37.5,4,68.4,3,Average Company,0,1,60.3,0,74.5,28.1,66.8,55.2,0.3913,0,-0.11
Female,White,25,0,Citizen,3,PhD,2,1,4.9,51.1,61.6,4,32.3,2,Well-known Tech,0,0,52.7,2,89.0,55.0,60.3,65.7,0.6449,1,0.12
Female,Black,37,0,Citizen,2,Master,2,1,1.0,54.0,37.6,3,44.4,4,No Experience,1,0,49.6,0,65.7,43.0,54.6,53.3,0.2553,1,-0.38
Female,Hispanic,34,0,Citizen,3,PhD,2,0,4.7,52.4,57.3,3,12.2,2,Well-known Tech,1,0,98.7,2,65.0,27.1,37.2,40.6,0.2353,0,-0.24
Female,White,35,0,Citizen,1,Bachelor,3,1,0.9,66.2,37.2,2,21.3,4,No Experience,0,0,76.1,1,64.4,50.0,49.5,53.4,0.2654,1,0.12
Male,Black,28,0,Citizen,3,PhD,3,1,6.5,46.9,57.9,4,6.0,3,Average Company,0,0,59.5,1,85.1,47.0,53.7,59.2,0.577,0,-0.03
Male,White,39,0,Citizen,1,Bachelor,1,1,3.5,75.5,22.2,5,23.9,2,Well-known Tech,0,0,82.4,0,85.8,47.4,57.3,60.9,0.5123,1,0.27
Female,White,39,0,Citizen,2,Master,1,1,2.5,57.7,29.2,1,12.3,4,No Experience,0,1,46.6,1,77.5,15.0,51.1,45.1,0.3379,1,0.12
Female,Black,30,0,Citizen,2,Master,2,1,0.3,36.1,36.2,3,31.0,4,No Experience,1,0,73.9,1,51.3,17.1,54.1,40.4,0.0986,0,-0.38
Male,Asian,37,1,Green Card,3,PhD,1,1,4.9,57.8,54.2,3,17.7,2,Well-known Tech,0,1,61.7,1,90.8,32.7,94.4,71.9,0.7852,1,0.2
Male,Asian,39,2,H1B,1,Bachelor,3,1,0.9,30.0,27.2,2,51.6,4,No Experience,1,1,87.7,1,41.9,25.7,56.1,41.9,0.1741,0,0.12
Female,White,28,0,Citizen,2,Master,3,1,0.6,57.7,27.5,1,32.7,4,No Experience,0,0,60.7,2,62.3,31.7,47.8,45.8,0.1627,0,0.12
Male,Hispanic,31,1,Green Card,3,PhD,3,1,0.8,96.5,34.7,2,31.4,4,No Experience,1,0,79.2,2,49.1,38.3,63.7,51.1,0.2889,0,0.03
Male,White,32,0,Citizen,2,Master,2,1,0.9,53.1,56.3,7,18.3,4,No Experience,0,0,50.5,2,66.2,65.8,72.9,68.7,0.5118,1,0.27
Male,Asian,24,0,Citizen,2,Master,2,1,5.2,74.3,50.4,7,22.1,3,Average Company,1,0,68.5,1,65.5,59.4,57.2,60.0,0.4721,1,0.2
Male,White,35,0,Citizen,2,Master,2,0,3.0,84.5,32.9,2,51.9,3,Average Company,0,0,63.8,0,67.6,36.5,38.6,45.1,0.2175,0,0.27
Male,Asian,39,2,H1B,1,Bachelor,2,1,2.8,70.5,34.5,1,36.8,3,Average Company,0,0,59.7,1,66.5,52.6,51.4,55.6,0.3096,0,0.12
Female,Asian,30,2,H1B,1,Bachelor,3,1,2.8,53.3,58.3,5,18.2,3,Average Company,0,0,87.7,1,55.4,30.7,68.9,52.2,0.2575,0,-0.03
Male,Hispanic,34,2,H1B,1,Bachelor,2,1,2.4,51.9,31.1,3,26.6,3,Average Company,0,1,83.0,0,71.3,40.0,54.7,53.7,0.3364,0,-0.05
Male,White,41,0,Citizen,2,Master,2,0,3.3,61.4,54.7,2,19.6,3,Average Company,0,1,66.0,1,75.2,42.7,65.8,60.0,0.5889,0,0.27
Male,Asian,29,2,H1B,1,Bachelor,3,1,0.8,29.7,30.0,1,24.0,4,No Experience,0,1,68.7,2,44.7,11.9,66.3,41.9,0.1588,0,0.12
Female,Asian,34,2,H1B,1,Bachelor,1,1,1.5,32.1,43.5,3,22.4,2,Well-known Tech,0,1,49.6,0,86.4,33.8,58.7,56.9,0.4011,0,-0.03
Female,Asian,28,1,Green Card,4,Self-taught/Bootcamp,4,1,0.5,33.4,35.5,2,42.6,4,No Experience,0,0,53.5,1,44.4,32.8,33.4,36.0,0.0856,0,0.05
Female,Black,27,0,Citizen,2,Master,3,1,8.2,69.1,40.7,4,23.6,3,Average Company,0,0,76.1,1,66.5,48.7,54.6,55.5,0.4473,0,-0.38
Female,White,34,0,Citizen,2,Master,2,0,20.0,74.6,100.0,3,41.1,3,Average Company,0,1,67.9,1,100.0,69.2,74.4,79.0,0.9393,0,0.12
Male,White,33,0,Citizen,2,Master,3,0,5.5,72.9,51.8,4,19.5,3,Average Company,0,1,60.0,1,68.3,53.6,73.2,65.1,0.649,0,0.27
Male,White,35,0,Citizen,2,Master,1,0,0.2,80.0,38.6,3,12.2,4,No Experience,0,1,36.1,2,69.2,55.7,67.7,63.9,0.4941,0,0.27
Male,Asian,32,0,Citizen,2,Master,2,1,2.9,52.6,51.7,5,3.0,3,Average Company,1,0,86.6,2,71.3,34.5,79.7,61.8,0.4726,1,0.2
Male,Asian,35,2,H1B,1,Bachelor,3,0,0.0,71.2,42.5,6,26.9,4,No Experience,0,1,69.8,0,59.3,58.9,53.9,57.0,0.3406,0,0.12
Female,White,43,0,Citizen,2,Master,3,1,1.5,65.7,60.0,2,31.1,1,FAANG,0,0,85.7,2,74.5,37.6,53.7,53.3,0.3967,1,-0.03
Male,Hispanic,39,0,Citizen,2,Master,3,0,0.4,28.0,40.5,3,28.5,4,No Experience,0,0,68.8,2,44.3,31.8,50.5,42.4,0.15,0,0.03
Female,White,34,2,H1B,1,Bachelor,3,1,2.5,71.4,38.5,4,49.2,2,Well-known Tech,0,1,37.1,1,58.6,45.9,48.9,50.3,0.3801,1,0.04
Male,White,35,0,Citizen,1,Bachelor,2,1,2.5,55.5,52.3,1,33.7,4,No Experience,0,1,94.0,0,92.1,15.0,67.8,55.4,0.3659,0,0.27
Male,White,29,0,Citizen,3,PhD,3,1,0.9,38.4,58.3,4,43.9,4,No Experience,0,1,70.2,1,66.8,29.3,55.9,49.3,0.4516,1,0.27
Male,Asian,30,2,H1B,2,Master,1,1,8.0,61.9,48.9,7,11.4,3,Average Company,0,0,54.1,1,81.2,59.0,64.1,66.6,0.5925,1,0.12
Male,Asian,35,0,Citizen,4,Self-taught/Bootcamp,4,1,6.6,52.0,47.6,5,59.5,3,Average Company,1,1,46.1,0,70.5,34.7,43.1,47.0,0.414,0,0.2
Male,White,32,0,Citizen,2,Master,2,1,7.9,51.4,47.9,2,22.6,2,Well-known Tech,0,0,47.0,0,90.8,38.4,47.3,55.1,0.5448,1,0.27
Male,Asian,37,2,H1B,2,Master,2,0,3.6,62.2,48.1,1,44.2,1,FAANG,1,1,90.5,2,90.3,58.3,70.0,71.0,0.7629,1,0.12
Male,White,40,0,Citizen,1,Bachelor,2,1,0.0,77.6,25.2,1,58.1,4,No Experience,0,1,84.0,1,69.5,42.9,60.8,56.7,0.4006,0,0.27
Male,White,31,0,Citizen,1,Bachelor,2,1,11.6,58.9,70.0,4,19.3,3,Average Company,0,0,72.2,1,85.2,36.6,81.0,66.5,0.6628,1,0.27
Male,White,21,0,Citizen,1,Bachelor,3,0,11.3,69.7,63.9,5,19.4,4,No Experience,0,1,56.1,2,85.9,63.8,68.9,71.4,0.715,1,0.27
Male,White,46,1,Green Card,1,Bachelor,3,1,3.5,35.9,37.6,4,15.1,3,Average Company,0,1,92.3,2,52.0,29.8,65.3,49.5,0.2493,0,0.15
Male,Asian,27,0,Citizen,2,Master,1,1,10.5,79.3,57.2,2,64.4,3,Average Company,1,0,88.5,1,87.6,43.8,53.4,58.6,0.5386,0,0.2
Male,Asian,33,0,Citizen,3,PhD,3,1,1.4,78.5,38.3,8,15.0,2,Well-known Tech,1,0,83.3,0,67.7,57.1,47.1,55.8,0.5176,1,0.2
Male,White,37,0,Citizen,3,PhD,3,0,3.3,50.9,24.1,4,8.9,4,No Experience,0,1,53.6,2,72.1,31.5,59.3,52.8,0.4756,0,0.27
Male,White,41,1,Green Card,2,Master,3,1,5.3,35.8,17.7,4,36.5,3,Average Company,0,1,51.0,1,68.5,23.0,60.4,49.3,0.3903,0,0.27
Male,White,44,0,Citizen,2,Master,2,1,3.1,77.7,60.8,4,14.3,3,Average Company,0,0,74.2,0,84.6,51.5,67.1,66.0,0.505,1,0.27
Male,White,29,1,Green Card,1,Bachelor,1,1,8.5,22.5,49.9,4,11.7,2,Well-known Tech,0,1,86.8,0,91.0,11.1,58.1,49.9,0.5421,1,0.27
Male,Black,40,2,H1B,4,Self-taught/Bootcamp,4,1,3.5,59.6,56.9,4,29.0,1,FAANG,0,0,78.7,0,48.0,42.9,57.0,49.8,0.3321,0,-0.11
Male,White,33,1,Green Card,2,Master,3,1,0.8,78.7,54.9,3,14.3,4,No Experience,0,0,61.8,0,71.5,69.3,62.6,67.1,0.4606,1,0.27
Male,Asian,51,1,Green Card,2,Master,2,1,7.9,50.9,60.1,5,29.4,3,Average Company,0,1,77.4,1,94.8,42.3,59.3,62.2,0.6229,0,-0.1
Female,White,39,0,Citizen,1,Bachelor,1,1,5.5,42.1,58.1,3,18.9,3,Average Company,0,1,67.0,2,71.8,24.4,51.9,47.3,0.3367,1,0.12
Male,White,30,0,Citizen,2,Master,3,1,3.2,66.3,61.2,4,10.8,3,Average Company,0,1,73.9,1,75.6,42.3,73.1,63.0,0.6529,0,0.27
Male,Hispanic,26,0,Citizen,1,Bachelor,3,1,3.1,53.4,15.5,1,22.8,4,No Experience,1,0,65.1,0,46.5,27.8,63.0,46.6,0.1733,0,0.03
Female,White,21,0,Citizen,4,Self-taught/Bootcamp,4,0,5.3,44.2,64.7,7,23.4,4,No Experience,0,0,77.0,0,61.1,38.0,56.7,51.2,0.2458,0,0.12
Male,White,36,0,Citizen,1,Bachelor,2,1,4.9,65.9,61.7,4,18.5,1,FAANG,0,0,86.6,2,77.8,27.8,68.3,56.5,0.4606,1,0.27
Female,White,39,0,Citizen,1,Bachelor,2,0,1.4,19.5,49.3,1,5.4,2,Well-known Tech,0,1,85.3,1,56.1,12.2,60.8,42.6,0.2067,1,0.12
Male,White,37,0,Citizen,1,Bachelor,3,1,6.2,65.4,70.4,4,37.6,4,No Experience,0,1,59.4,2,69.1,64.1,81.0,72.1,0.7307,1,0.27
Male,White,21,0,Citizen,1,Bachelor,3,1,8.7,68.5,57.1,6,8.0,3,Average Company,0,0,66.3,2,75.9,62.4,52.4,61.8,0.4795,0,0.27
Female,White,23,0,Citizen,1,Bachelor,3,0,1.2,31.5,29.4,3,24.2,1,FAANG,0,0,72.0,0,56.7,21.8,62.3,46.7,0.3462,0,0.12
Male,Asian,35,0,Citizen,2,Master,3,1,2.7,76.6,46.3,2,20.6,2,Well-known Tech,1,1,76.2,1,76.4,39.7,72.6,62.1,0.6387,1,0.2
Male,Asian,44,0,Citizen,1,Bachelor,2,1,1.6,49.3,22.7,1,21.1,4,No Experience,0,0,48.1,0,54.3,31.8,72.3,53.6,0.3117,0,0.2
